"","subject_name","list_of_files","cor_ms_size","sig_diff_pval_lm","risk_diff_adjusted","risk_diff_unadjusted","lrt_fit_logit","glm_converged","lrt_fit_lm","odd_ratio_log","odd_ratio_lcb","odd_ratio_ucb","odd_ratio_p_val","odds_ratio_unadjust","odds_ratio_unadjust_p_val","cor_size_FD","partial_cor_size_FD","cor_MS_FD","partial_cor_MS_FD"
"157","Math","Math-27f.csv",0.632505610697479,5.40139361205359e-139,0.00169610311694169,0.00246927382152037,4.77055487435394e-158,TRUE,4.7781258748716e-139,1.00563828382429,1.00448487770638,1.00679301434806,7.80349550654111e-22,1.01983957113371,1.13954115299514e-275,0.521695535318115,0.260029804109099,0.561265148018801,0.350015818863378
"158","Math","Math-28f.csv",0.648455602558385,1.35934146518917e-05,0.00256330190449105,0.00231732794695642,4.02473908383244e-51,TRUE,1.35410564723933e-05,1.46788532828151,1.42389180788973,1.51323810211216,6.13576064177359e-135,1.32889465468319,3.06279237605622e-127,0.191133973581614,-0.0458412902128154,0.345258611673059,0.296187615532689
"159","Math","Math-29f.csv",0.747748147127882,1.33290087899132e-121,0.0015875321705483,0.00265739493482155,6.10951747938537e-130,TRUE,1.19755078216314e-121,1.00540234012696,1.00432723045549,1.00647860067911,5.62001555525836e-23,1.01708421827437,0,0.55456656472586,0.243498901223775,0.562942965405029,0.268343678093424
"160","Math","Math-2f.csv",0.60553600717324,6.47424101341762e-33,0.000138794223140493,0.000895840182254338,2.05240534544016e-21,TRUE,6.27371971678198e-33,1.01326908907076,1.00770418398341,1.01886472556631,2.71443487135873e-06,1.02806411121569,1.62530409884675e-20,0.177148953636836,0.133042476191774,0.118940832889781,0.0149007871830866
"161","Math","Math-30f.csv",0.531818256095346,7.14808980877192e-41,0.000167573508291245,0.000986878264446984,5.47304723737107e-32,TRUE,6.90190862936643e-41,1.01797169357798,1.01039598878224,1.02560419917636,2.95909821240764e-06,1.03532100113326,1.55651604018619e-16,0.17445394653899,0.140444766494962,0.10564257709884,0.0154277635683322
"162","Math","Math-32f.csv",0.614607400001124,2.63314249971012e-290,0.00129610292867359,0.00284505381424898,0,TRUE,2.08809816451565e-290,1.00265007707958,1.00163645784018,1.00366472206435,2.92126844418186e-07,1.01722448434831,1.03587160629491e-247,0.525015322025635,0.352446085009715,0.45033968143117,0.190150500981189
"163","Math","Math-34f.csv",0.754230204895666,1.48855236279336e-36,9.73560646300833e-05,0.00239684691746459,7.23865887292212e-22,TRUE,1.4473325612753e-36,1.01935043807368,1.01058210340478,1.02819485136361,1.37304718851606e-05,1.05099537163374,2.58821932603433e-45,0.194009317783879,0.125795546939873,0.148935864716959,0.00404912031740399
"164","Math","Math-35f.csv",0.625416131167367,0.368921890100415,0.0109497904476807,0.0111342945822041,1.09202770667049e-35,TRUE,0.368817128057281,1.19492421236308,1.13684413252364,1.25597153773571,2.46980166687682e-12,1.56795141171392,2.28751683650544e-83,0.280421596066846,0.0100474202708264,0.437101421810698,0.349435144682952
"165","Math","Math-37f.csv",0.615675138488835,8.45889800141817e-68,0.00132564386571853,0.001615067719098,8.37564921590612e-141,TRUE,7.9738415219293e-68,1.00408216785843,1.00329220588383,1.00487275182523,3.49267572700347e-24,1.0129848659744,1.1024754369606e-271,0.494875591078308,0.181900429621632,0.621382113981797,0.462508198793687
"166","Math","Math-39f.csv",0.646586198946314,1.73414575411563e-20,0.000306352224912162,0.000613031581109508,0.0318070668134649,TRUE,1.70503185585863e-20,1.02471031705019,1.02039751500657,1.02904134754028,8.00264701940276e-30,1.02759146031116,4.92463962284241e-55,0.178908581575431,0.0975795309966156,0.163114924753584,0.0632018888012666
